scale_factor,line_orientation,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.5,d,60,"ZO
Zo

UM
ERE",0.046875,,0.0,4,0.7
0.5,d,60,_2beriafghujklinnoparstuwvoyz ABCDEFGH!JKLMANORORSTUVWXYZ 012945679,0.703125,,0.0,6,0.05
0.5,d,60,_2beriafghujklinnoparstuwvoyz ABCDEFGH!JKLMANORORSTUVWXYZ 012945679,0.703125,,0.0,6,0.1
0.5,d,60,_2beriafghujklinnoparstuwvoyz ABCDEFGH!JKLMANORORSTUVWXYZ 012945679,0.703125,,0.0,6,0.15
0.5,d,60,_2beriafghujklinnoparstuwvoyz ABCDEFGH!JKLMANORORSTUVWXYZ 012945679,0.703125,,0.0,6,0.2
0.5,d,60,_2beriafghujklinnoparstuwvoyz ABCDEFGH!JKLMANORORSTUVWXYZ 012945679,0.703125,,0.0,6,0.25
0.5,d,60,_2beriafghujklinnoparstuwvoyz ABCDEFGH!JKLMANORORSTUVWXYZ 012945679,0.703125,,0.0,6,0.3
0.5,d,60,,0.0,"N

\",0.015625,6,0.35
0.5,d,60,,0.0,"N

\",0.015625,6,0.4
0.5,d,60,,0.0,"N

\",0.015625,6,0.45
0.5,d,60,,0.0,N,0.015625,6,0.5
0.5,d,60,,0.0,N,0.015625,6,0.55
0.5,d,60,,0.0,N,0.015625,6,0.6
0.5,d,60,,0.0,N,0.015625,6,0.65
0.5,d,60,,0.0,,0.0,6,0.7
0.5,d,60,aberdofghijidmnonarstuvny/z ABCDEFGHIIKLMAOPORSTUVWXYZ 0128456789.,0.765625,,0.0,8,0.05
0.5,d,60,aberdofghijidmnonarstuvny/z ABCDEFGHIIKLMAOPORSTUVWXYZ 0128456789.,0.765625,,0.0,8,0.1
0.5,d,60,aberdofghijidmnonarstuvny/z ABCDEFGHIIKLMAOPORSTUVWXYZ 0128456789.,0.765625,,0.0,8,0.15
0.5,d,60,aberdofghijidmnonarstuvny/z ABCDEFGHIIKLMAOPORSTUVWXYZ 0128456789.,0.765625,,0.0,8,0.2
0.5,d,60,abeofehijelmnenarstevann/s ABQDEFGHIUKLMOPIASTU WAY Z 0123456709,0.640625,RSI,0.03125,8,0.25
0.5,d,60,abeofehijelmnenarstevann/s ABQDEFGHIUKLMOPIASTU WAY Z 0123456709,0.640625,RSI,0.03125,8,0.3
0.5,d,60,abeofehijelmnenarstevann/s ABQDEFGHIUKLMOPIASTU WAY Z 0123456709,0.640625,RSI,0.03125,8,0.35
0.5,d,60,POE RR LE,0.046875,RNIN,0.03125,8,0.4
0.5,d,60,POE RR LE,0.046875,RNIN,0.03125,8,0.45
0.5,d,60,PERRIN,0.046875,"x

\",0.015625,8,0.5
0.5,d,60,PERRIN,0.046875,"x

\",0.015625,8,0.55
0.5,d,60,PERRIN,0.046875,"x

\",0.015625,8,0.6
0.5,d,60,,0.0,"XN

\",0.015625,8,0.65
0.5,d,60,,0.0,"XN

\",0.015625,8,0.7
0.5,d,60,abextefgniivlinroparstuningy2 ABSCEFSHISKLMNOPORSTUVWAYZ 0123468789,0.65625,,0.0,10,0.05
0.5,d,60,abextefgniivlinroparstuningy2 ABSCEFSHISKLMNOPORSTUVWAYZ 0123468789,0.65625,,0.0,10,0.1
0.5,d,60,abextefgniivlinroparstuningy2 ABSCEFSHISKLMNOPORSTUVWAYZ 0123468789,0.65625,,0.0,10,0.15
0.5,d,60,"abettetghjrlignoparsttnwnn)2 ABSDEFSHISKLIMVOPOR:

 

ryWwx¥2 0123480709",0.4375,RN,0.015625,10,0.2
0.5,d,60,"abettetghjrlignoparsttnwnn)2 ABSDEFSHISKLIMVOPOR:

 

ryWwx¥2 0123480709",0.4375,RN,0.015625,10,0.25
0.5,d,60,abeefghfliaroparetunaanyz MBECERSHIOKLMOPORSTIOWANZ OT,0.4375,RM,0.015625,10,0.3
0.5,d,60,abeefghfliaroparetunaanyz MBECERSHIOKLMOPORSTIOWANZ OT,0.4375,RM,0.015625,10,0.35
0.5,d,60,,0.0,RRMA,0.015625,10,0.4
0.5,d,60,,0.0,RRMA,0.015625,10,0.45
0.5,d,60,PEARED),0.03125,,0.0,10,0.5
0.5,d,60,PEARED),0.03125,,0.0,10,0.55
0.5,d,60,"RAMA
PERERA",0.0625,,0.0,10,0.6
0.5,d,60,"RAMA
PERERA",0.0625,,0.0,10,0.65
0.5,d,60,"A
KANN RAARAAARRRN NNN",0.0625,,0.0,10,0.7
0.5,d,60,‘bedefghiyktmnopqrstuway AEQDEFGH!JKL MNOPORSTUVWXYZ 0129458788,0.765625,,0.0,12,0.05
0.5,d,60,‘bedefghiyktmnopqrstuway AEQDEFGH!JKL MNOPORSTUVWXYZ 0129458788,0.765625,,0.0,12,0.1
0.5,d,60,‘bedefghiyktmnopqrstuway AEQDEFGH!JKL MNOPORSTUVWXYZ 0129458788,0.765625,,0.0,12,0.15
0.5,d,60,‘bitefghiyktminobrstuwiny2 ABQDEFGH KL MNOPORSTUYWXYZ 6129458798,0.640625,RSE,0.03125,12,0.2
0.5,d,60,‘nbetetghiiktmnokgistuewiy2 ABCDEPGNIR_VNOPORSTOWKIZ O1224¢5)90,0.515625,RSRVN,0.046875,12,0.25
0.5,d,60,‘nbetetghiiktmnokgistuewiy2 ABCDEPGNIR_VNOPORSTOWKIZ O1224¢5)90,0.515625,RSRVN,0.046875,12,0.3
0.5,d,60,,0.0,RAV,0.03125,12,0.35
0.5,d,60,,0.0,RAV,0.03125,12,0.4
0.5,d,60,SEWASIO Na ean,0.0625,RRA,0.015625,12,0.45
0.5,d,60,SEMAINE,0.046875,RRR,0.015625,12,0.5
0.5,d,60,SEMAINE,0.046875,RRR,0.015625,12,0.55
0.5,d,60,,0.0,RRR,0.015625,12,0.6
0.5,d,60,,0.0,RRR,0.015625,12,0.65
0.5,d,60,,0.0,RRR,0.015625,12,0.7
0.5,d,60,abodsfghijklmnoparstuwon/z ABCDEFGHIIKLMINOPORSTU VWXYZ 0123456789,0.828125,,0.0,14,0.05
0.5,d,60,abodsfghijklmnoparstuwon/z ABCDEFGHIIKLMINOPORSTU VWXYZ 0123456789,0.828125,,0.0,14,0.1
0.5,d,60,aboasfghjklmioparstwon/s ABCDEFCHIYKLMINOPORSTU YWi<¥20123498799,0.609375,,0.0,14,0.15
0.5,d,60,aboasfghjklmioparstwon/s ABCDEFCHIYKLMINOPORSTU YWi<¥20123498799,0.609375,,0.0,14,0.2
0.5,d,60,aboafgtpelmnoparsiem on/s ARCDEFCHIYKLYINORORETU YWicv29129496)99,0.453125,ERAN,0.03125,14,0.25
0.5,d,60,yeti mop rsa Wonye ALCDEFUHICKDIINOFORETUWWixy29 Ti3aca) a8,0.328125,RAN,0.03125,14,0.3
0.5,d,60,yeti mop rsa Wonye ALCDEFUHICKDIINOFORETUWWixy29 Ti3aca) a8,0.328125,RAN,0.03125,14,0.35
0.5,d,60,,0.0,RRRRRRVV,0.03125,14,0.4
0.5,d,60,,0.0,RRRRRAAN,0.03125,14,0.45
0.5,d,60,"DRERAR RIAA SIRE RAD,",0.0625,RRRRRRAN,0.03125,14,0.5
0.5,d,60,"DRERAR RIAA SIRE RAD,",0.0625,RRRRRRAN,0.03125,14,0.55
0.5,d,60,"SERRA MARIA Rae n aR,",0.0625,RRRRRAANV,0.046875,14,0.6
0.5,d,60,"SRE eA aM AA,",0.0625,RRRRRRAV,0.03125,14,0.65
0.5,d,60,"SRE eA aM AA,",0.0625,RRRRRRAV,0.03125,14,0.7
0.5,d,60,abedofghijkimnoaistuvny/z AECDEFGHIJKLMAOPQRSTUVWRXYZ 0123466789,0.796875,,0.0,16,0.05
0.5,d,60,abedofghijkimnoaistuvny/z AECDEFGHIJKLMAOPQRSTUVWRXYZ 0123466789,0.796875,,0.0,16,0.1
0.5,d,60,abedofghiklmnenqrstuvaon/s ABQDEFGH KL MOP RSTUVWRYZ 6123456780,0.703125,,0.0,16,0.15
0.5,d,60,abedefahiiklmnnaistuvangis ABSDEFGH IJKMAIOPORETULWRYZ 6128466780,0.609375,RRR,0.015625,16,0.2
0.5,d,60,pede fol sktigneoaietuv ony ABTDEEGH IIR! MAJOR QRETUVINKYZ 0125456785,0.421875,RAAT,0.03125,16,0.25
0.5,d,60,pede fol sktigneoaietuv ony ABTDEEGH IIR! MAJOR QRETUVINKYZ 0125456785,0.421875,RAAT,0.03125,16,0.3
0.5,d,60,Wditiviniitisisaietninet ima,0.078125,RRRAARAVT,0.046875,16,0.35
0.5,d,60,"Daditiiicha tisaliaipmainetama,",0.0625,RRRAARRAVT,0.046875,16,0.4
0.5,d,60,Sa aaa,0.03125,BRANT,0.046875,16,0.45
0.5,d,60,"ORAM RAD Mea mR,",0.0625,BARAT,0.046875,16,0.5
0.5,d,60,"ORAM RAD Mea mR,",0.0625,BARAT,0.046875,16,0.55
0.5,d,60,L2OR ARR AD Maman,0.0625,BRAVA,0.046875,16,0.6
0.5,d,60,ROMA RRA ARR,0.046875,RRA,0.015625,16,0.65
0.5,d,60,"AAAAAANS SANSANANA
RARER AAA",0.0625,RRRHRAHN,0.046875,16,0.7
