scale_factor,line_orientation,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.5,d,135,abextefahilkimoparstuwnyyz ABODEFGHIKLMINOPORSTUVWAVZ 0128485789,0.6875,,0.0,8,0.15
0.5,d,135,abextefahilkimoparstuwnyyz ABODEFGHIKLMINOPORSTUVWAVZ 0128485789,0.6875,,0.0,8,0.2
0.5,d,135,anno (tvae ABOOSESH KLIANODORSTUNWKYZ9129 46578,0.359375,,0.0,8,0.25
0.5,d,135,anno (tvae ABOOSESH KLIANODORSTUNWKYZ9129 46578,0.359375,,0.0,8,0.3
0.5,d,135,anno (tvae ABOOSESH KLIANODORSTUNWKYZ9129 46578,0.359375,,0.0,8,0.35
0.5,d,135,,0.0,VSL,0.015625,8,0.4
0.5,d,135,,0.0,VSL,0.015625,8,0.45
0.5,d,135,,0.0,VSL,0.015625,8,0.5
0.5,d,135,,0.0,VSL,0.015625,8,0.55
0.5,d,135,,0.0,VSL,0.015625,8,0.6
0.5,d,135,,0.0,VSL,0.015625,8,0.65
0.5,d,135,,0.0,VSL,0.015625,8,0.7
0.5,d,135,abedsfghijklmnopaistuiworyz ABCDEFGHIJKLMNOPORSTUVWAYZ 0125456789,0.84375,,0.0,10,0.05
0.5,d,135,abedsfghijklmnopaistuiworyz ABCDEFGHIJKLMNOPORSTUVWAYZ 0125456789,0.84375,,0.0,10,0.1
0.5,d,135,abedsfghijklmnopaistuiworyz ABCDEFGHIJKLMNOPORSTUVWAYZ 0125456789,0.84375,,0.0,10,0.15
0.5,d,135,inline usta ASC DERSIS AKL MNOPORSTUWKYZ 0125458789,0.453125,,0.0,10,0.2
0.5,d,135,inline usta ASC DERSIS AKL MNOPORSTUWKYZ 0125458789,0.453125,,0.0,10,0.25
0.5,d,135,fy,0.03125,,0.0,10,0.3
0.5,d,135,fy,0.03125,,0.0,10,0.35
0.5,d,135,fy,0.03125,,0.0,10,0.4
0.5,d,135,fy,0.03125,,0.0,10,0.45
0.5,d,135,fy,0.03125,,0.0,10,0.5
0.5,d,135,fy,0.03125,,0.0,10,0.55
0.5,d,135,MsphsoomMor%°~MKMIMIIG,0.09375,,0.0,10,0.6
0.5,d,135,MsphsoomMor%°~MKMIMIIG,0.09375,,0.0,10,0.65
0.5,d,135,"Yo  ffsrreeseommMeg SIL
LL MEMS IMSL IVES",0.109375,,0.0,10,0.7
0.5,d,135,abeidefghijklmnopqrstuwiny ABCDEFGHIIKLMINOPORSTUYWXYZ 0125488789,0.796875,,0.0,12,0.05
0.5,d,135,abeidefghijklmnopqrstuwiny ABCDEFGHIIKLMINOPORSTUYWXYZ 0125488789,0.796875,,0.0,12,0.1
0.5,d,135,abeidefghijklmnopqrstuwiny ABCDEFGHIIKLMINOPORSTUYWXYZ 0125488789,0.796875,,0.0,12,0.15
0.5,d,135,Aabcletahiiklninopqrstunsion/2 ASCDEFSHoKLMNSPORS,0.40625,SL PIE,0.03125,12,0.2
0.5,d,135,bdo Ghiktinetarsudiny/2 RaCHERSHVSKLANOPORSTUNWYNZ 9 IsaesTRS,0.390625,GCI:,0.03125,12,0.25
0.5,d,135,bdo Ghiktinetarsudiny/2 RaCHERSHVSKLANOPORSTUNWYNZ 9 IsaesTRS,0.390625,GCI:,0.03125,12,0.3
0.5,d,135,bdo Ghiktinetarsudiny/2 RaCHERSHVSKLANOPORSTUNWYNZ 9 IsaesTRS,0.390625,GCI:,0.03125,12,0.35
0.5,d,135,bdo Ghiktinetarsudiny/2 RaCHERSHVSKLANOPORSTUNWYNZ 9 IsaesTRS,0.390625,GCI:,0.03125,12,0.4
0.5,d,135,bdo Ghiktinetarsudiny/2 RaCHERSHVSKLANOPORSTUNWYNZ 9 IsaesTRS,0.390625,GCI:,0.03125,12,0.45
0.5,d,135,,0.0,,0.0,12,0.5
0.5,d,135,,0.0,,0.0,12,0.55
0.5,d,135,"4 My
KR ISLLAM LLAMA BN ANAC,",0.0625,,0.0,12,0.6
0.5,d,135,"4 My
KR ISLLAM LLAMA BN ANAC,",0.0625,,0.0,12,0.65
0.5,d,135,Ky MULL fhe,0.078125,ls,0.03125,12,0.7
0.5,d,135,abedefghilklmnoparstuvnyyz ABCDEFGHIJKLMAORORSTUVWXYZ 0123486789,0.859375,,0.0,14,0.05
0.5,d,135,abedefghilklmnoparstuvnyyz ABCDEFGHIJKLMAORORSTUVWXYZ 0123486789,0.859375,,0.0,14,0.1
0.5,d,135,ved fghiiklnshondrstivwnyyz ASCDEROFAL KLMWORORSTUNWXY2 0723486789,0.578125,CPAAAAIIOD:,0.046875,14,0.15
0.5,d,135,ved fghiiklnshondrstivwnyyz ASCDEROFAL KLMWORORSTUNWXY2 0723486789,0.578125,CPAAAAIIOD:,0.046875,14,0.2
0.5,d,135,Sedsighikleinordrs\duwwsyz SONEERAL SLMAOPRST ANY? 0793256788,0.453125,COLI:,0.03125,14,0.25
0.5,d,135,Sedsighikleinordrs\duwwsyz SONEERAL SLMAOPRST ANY? 0793256788,0.453125,COLI:,0.03125,14,0.3
0.5,d,135,Sedsighikleinordrs\duwwsyz SONEERAL SLMAOPRST ANY? 0793256788,0.453125,COLI:,0.03125,14,0.35
0.5,d,135,Sedsighikleinordrs\duwwsyz SONEERAL SLMAOPRST ANY? 0793256788,0.453125,COLI:,0.03125,14,0.4
0.5,d,135,,0.0,COLLIE:,0.03125,14,0.45
0.5,d,135,,0.0,,0.0,14,0.5
0.5,d,135,,0.0,,0.0,14,0.55
0.5,d,135,,0.0,"QOL,",0.015625,14,0.6
0.5,d,135,,0.0,A,0.015625,14,0.65
0.5,d,135,,0.0,A,0.015625,14,0.7
0.5,d,135,aberlefghijkimnoparstuvwnyyz ASCDEFGHIJKLMINOPORSTUWWAXYZ 0128485789,0.765625,,0.0,16,0.05
0.5,d,135,aberlefghijkimnoparstuvwnyyz ASCDEFGHIJKLMINOPORSTUWWAXYZ 0128485789,0.765625,,0.0,16,0.1
0.5,d,135,atlofahilbimnneqrstavwnyyz ASCDEFGHIKLMINOPORSTUYWXYZ 0128455789,0.6875,VPI,0.015625,16,0.15
0.5,d,135,"abdlotyhulvimne sarstGvwrsyz AACDEFGHAKLAINOPORSTUSWXYEO1

 

455789",0.5,PLAS,0.03125,16,0.2
0.5,d,135,"abdlotyhulvimne sarstGvwrsyz AACDEFGHAKLAINOPORSTUSWXYEO1

 

455789",0.5,PLAS,0.03125,16,0.25
0.5,d,135,"abdlotyhulvimne sarstGvwrsyz AACDEFGHAKLAINOPORSTUSWXYEO1

 

455789",0.5,PLAS,0.03125,16,0.3
0.5,d,135,"abdlotyhulvimne sarstGvwrsyz AACDEFGHAKLAINOPORSTUSWXYEO1

 

455789",0.5,PLAS,0.03125,16,0.35
0.5,d,135,abslletsnibemnegars Gwwriyz PSCDSRGLUKLANOPOPSTUY KYL OMSAES TED,0.359375,LLL:,0.015625,16,0.4
0.5,d,135,,0.0,CLL,0.03125,16,0.45
0.5,d,135,,0.0,,0.0,16,0.5
0.5,d,135,,0.0,,0.0,16,0.55
0.5,d,135,,0.0,COM,0.03125,16,0.6
0.5,d,135,"SSSI SG LSS SSS SS Sed,",0.078125,,0.0,16,0.65
0.5,d,135,"GIS SSIS ISG SSIS,",0.0625,,0.0,16,0.7
