scale_factor,line_orientation,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0.75,d,30,‘ocd ighilktmmupaisio yz ABCDEFGHeMLMNOFORS TUVWHYZ 012848,0.578125,Secon NSEE NT,0.09375,12,0.25
0.75,d,30,‘ocd ighilktmmupaisio yz ABCDEFGHeMLMNOFORS TUVWHYZ 012848,0.578125,Secon NSEE NT,0.09375,12,0.3
0.75,d,30,‘wocdighila!mMupaisionaarz ACSDEF aH eC WNOPORS TVUYZ 0128,0.40625,LVN,0.03125,12,0.35
0.75,d,30,‘wocdighila!mMupaisionaarz ACSDEF aH eC WNOPORS TVUYZ 0128,0.40625,LVN,0.03125,12,0.4
0.75,d,30,AALAND AI,0.0625,,0.0,12,0.45
0.75,d,30,ALAIN,0.046875,SY,0.03125,12,0.5
0.75,d,30,ALAIN,0.046875,SY,0.03125,12,0.55
0.75,d,30,~—,0.0,SS,0.015625,12,0.6
0.75,d,30,~—,0.0,SS,0.015625,12,0.65
0.75,d,30,LLL,0.015625,SS,0.015625,12,0.7
0.75,d,30,atedetghyklmnopqrstuwnnyz ABODEFGHIJKL MNOPORSTUVWXYZ 0123486788,0.796875,_ateslginepaoutiay NICOEFCHIRNNORSTUWOYZ 0123388780,0.4375,14,0.05
0.75,d,30,atedetghyklmnopqrstuwnnyz ABODEFGHIJKL MNOPORSTUVWXYZ 0123486788,0.796875,_ateslginepaoutiay NICOEFCHIRNNORSTUWOYZ 0123388780,0.4375,14,0.1
0.75,d,30,‘ved tahiklinnoparetuwonz ABCDEFSHIUK! MNOPORSTUVWXY2 0123408789,0.65625,‘ketene MEMBER NOORSTUNY ZO H087 80,0.203125,14,0.15
0.75,d,30,‘ved tahiklinnoparetuwonz ABCDEFSHIUK! MNOPORSTUVWXY2 0123408789,0.65625,‘ketene MEMBER NOORSTUNY ZO H087 80,0.203125,14,0.2
0.75,d,30,‘avefetohiklinnopectuvvaye ABCDEFCHIIK! MNOPORSTUVWXY2 0123408780,0.625,,0.0,14,0.25
0.75,d,30,aerelgiklinnopaiotuonz AETDEFSH Ia MNOPORSTU VWXYZ b*7346978,0.53125,LLANE,0.03125,14,0.3
0.75,d,30,aerelgiklinnopaiotuonz AETDEFSH Ia MNOPORSTU VWXYZ b*7346978,0.53125,LLANE,0.03125,14,0.35
0.75,d,30,,0.0,"1.

VLA",0.015625,14,0.4
0.75,d,30,SRI ANBAR,0.0625,VV AsVwaygy,0.046875,14,0.45
0.75,d,30,,0.0,,0.0,14,0.5
0.75,d,30,,0.0,,0.0,14,0.55
0.75,d,30,,0.0,,0.0,14,0.6
0.75,d,30,,0.0,,0.0,14,0.65
0.75,d,30,,0.0,,0.0,14,0.7
0.75,d,30,abedefghiiktinnoparstuwinyz ABCDEFGHIJKLMNOPORSTUVWXY2 0123468789,0.796875,_stsolginncpaausinyz ICOEFGURLMNOPORSTUWHYZ 0128488780,0.484375,16,0.05
0.75,d,30,abedefghiiktinnoparstuwinyz ABCDEFGHIJKLMNOPORSTUVWXY2 0123468789,0.796875,_stsolginncpaausinyz ICOEFGURLMNOPORSTUWHYZ 0128488780,0.484375,16,0.1
0.75,d,30,bed fghiiktimnopeyctuvivyz ABODEFGH IKLMNOPGASTUVWXY2 0129488789,0.6875,stednghitnnepcnains RROEFGHMNGRCASTUVANYEON2DAS7—,0.3125,16,0.15
0.75,d,30,‘abedighuiktinnopeictuvinsyz ABODEFGH I KLMNOPGASTUVWXYZ 123482780,0.625,Semen,0.03125,16,0.2
0.75,d,30,shedeshultionopaichuviayz ABODEFGe! IKEIRMOPURSTUVYIKYZU1794N0769,0.4375,SLA,0.015625,16,0.25
0.75,d,30,shedeshultionopaichuviayz ABODEFGe! IKEIRMOPURSTUVYIKYZU1794N0769,0.4375,SLA,0.015625,16,0.3
0.75,d,30,hodBishyknnoptistvbinr ABLOEFGR! KCueIORUPSTUvENY20*23400788,0.40625,,0.0,16,0.35
0.75,d,30,enero ea,0.0625,,0.0,16,0.4
0.75,d,30,,0.0,,0.0,16,0.45
0.75,d,30,,0.0,,0.0,16,0.5
0.75,d,30,,0.0,,0.0,16,0.55
0.75,d,30,,0.0,,0.0,16,0.6
0.75,d,30,~—,0.0,~S,0.015625,16,0.65
0.75,d,30,he,0.015625,,0.0,16,0.7
