phase_px,scale_factor,resize_kernel,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
24,0.5,bilinear,0,"INE DG ONE © fF PLETE Pts t NANTES NE DE NE DO ED PD INANINNS 7
IALJNELAZ LE NIE PEOJENL_IEVEE MNS ETE NSENWS EASY WY WWD ZL",0.0,"Wis WN Ef ae biz RAKIF VIF AIG PEIN AAIW NS 7
PAWEV EE! Vries SIN Ue",0.0,32,0.5
24,0.5,bicubic,0,"INE DG ONE © fF PLETE Pts t NANTES NE DE NE DO ED PD INANINNS 7
IALJNELAZ LE NIE PEOJENL_IEVEE MNS ETE NSENWS EASY WY WWD ZL",0.0,"WAP UN Ef a Fiz RANIF VIF AIG EE INAAIWS 7
PBEM! Vrs ive iv SIN Ue",0.0,32,0.5
0,0.5,lanczos,0,,0.0,,0.0,48,0.1
0,0.5,nearest,0,,0.0,,0.0,48,0.1
0,0.5,bilinear,0,,0.0,,0.0,48,0.1
0,0.5,bicubic,0,,0.0,,0.0,48,0.1
12,0.5,lanczos,0,,0.0,,0.0,48,0.1
12,0.5,nearest,0,,0.0,,0.0,48,0.1
12,0.5,bilinear,0,,0.0,,0.0,48,0.1
12,0.5,bicubic,0,,0.0,,0.0,48,0.1
24,0.5,lanczos,0,"ABCDEFGHIIKLMNOPORSTUVWXYZ

ns pew .. a",0.42307692307692313,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,48,0.1
24,0.5,nearest,0,"ABCDEFGHIIKLMNOPORSTUVWXYZ

ns pew .. a",0.42307692307692313,RSTUVIWXYZ,0.3076923076923077,48,0.1
24,0.5,bilinear,0,"ABCDEFGHIIKLMNOPORSTUVWXYZ

ns pew .. a",0.42307692307692313,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,48,0.1
24,0.5,bicubic,0,"ABCDEFGHIIKLMNOPORSTUVWXYZ

ns pew .. a",0.42307692307692313,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,48,0.1
36,0.5,lanczos,0,"HIJKLMNOPORS

—

UVWXYZ",0.5,"HiJKLMNOPQRS

UVWXYZ",0.6153846153846154,48,0.1
36,0.5,nearest,0,"HIJKLMNOPORS

—

UVWXYZ",0.5,"HiJKLMN

PORS

UVWXY

Z",0.42307692307692313,48,0.1
36,0.5,bilinear,0,"HIJKLMNOPORS

—

UVWXYZ",0.5,"HiIJKLMNOPQRS

UVWXYZ",0.6153846153846154,48,0.1
36,0.5,bicubic,0,"HIJKLMNOPORS

—

UVWXYZ",0.5,"HiJKLMNOPQRS

UVWXYZ",0.6153846153846154,48,0.1
0,0.5,lanczos,0,"ANON OCTCLILEUZL AARIMNANNOOCTLINNAINAS
FAVDEVLI ULITINLIVINOUE QVINOQOTUVVVATL",0.0,,0.0,48,0.3
0,0.5,nearest,0,"ANON OCTCLILEUZL AARIMNANNOOCTLINNAINAS
FAVDEVLI ULITINLIVINOUE QVINOQOTUVVVATL",0.0,"ADCRAOCPCLILy MARIAN ANe TL AANNIT
ADLVULI ULINJINLIVIINUE VNOLUVVVATL",0.0,48,0.3
0,0.5,bilinear,0,"ANON OCTCLILEUZL AARIMNANNOOCTLINNAINAS
FAVDEVLI ULITINLIVINOUE QVINOQOTUVVVATL",0.0,,0.0,48,0.3
0,0.5,bicubic,0,"ANON OCTCLILEUZL AARIMNANNOOCTLINNAINAS
FAVDEVLI ULITINLIVINOUE QVINOQOTUVVVATL",0.0,,0.0,48,0.3
12,0.5,lanczos,0,"ADCNCOCCLUILIVINMNIADADCTINAAIVW7

ee ee ee ee eee ww w VVV/N I oe",0.0,"ADCNECCUL IMI MNADADCTINANAIVVW7
<x

PVCU Sri Noro",0.0,48,0.3
12,0.5,nearest,0,"ADCNCOCCLUILIVINMNIADADCTINAAIVW7

ee ee ee ee eee ww w VVV/N I oe",0.0,"ADCNECCUL I/II MNADADCTINAAVY7

PUSS Srv QI Ur",0.0,48,0.3
12,0.5,bilinear,0,"ADCNCOCCLUILIVINMNIADADCTINAAIVW7

ee ee ee ee eee ww w VVV/N I oe",0.0,"DOADCTIINAAIVW7
PN rows

©",0.038461538461538436,48,0.3
12,0.5,bicubic,0,"ADCNCOCCLUILIVINMNIADADCTINAAIVW7

ee ee ee ee eee ww w VVV/N I oe",0.0,"ADCNECCUL IMI MNADADCTINANAIVW7
a 4

PVCU Sri noo",0.0,48,0.3
24,0.5,lanczos,0,"ARC IDEFE(,HEIKEMNOPOIRN I LINAALXY 7
a ae",0.0,"ARC DEF GHIIKLMNOPORS LLUNVAAXY 7
SE SS",0.2692307692307693,48,0.3
24,0.5,nearest,0,"ARC IDEFE(,HEIKEMNOPOIRN I LINAALXY 7
a ae",0.0,"ARfLDEFGHIIKLMNOPORS LLUMWYXY 7
ee ee ee",0.1923076923076923,48,0.3
24,0.5,bilinear,0,"ARC IDEFE(,HEIKEMNOPOIRN I LINAALXY 7
a ae",0.0,"ARC DEF GHIIKLMNOPORS LLUNVAAXYV 7
eR ee ac",0.11538461538461542,48,0.3
24,0.5,bicubic,0,"ARC IDEFE(,HEIKEMNOPOIRN I LINAALXY 7
a ae",0.0,"ARC DEF GHIIKLMNOPORS LLUNVAALXYV 7
ee ee eS",0.07692307692307687,48,0.3
36,0.5,lanczos,0,ABCUEFGHIJALM NOPORS TUVWWAYZ,0.7307692307692308,ABCUEFGHIJALMINOPORSTUVWAYZ,0.8076923076923077,48,0.3
36,0.5,nearest,0,ABCUEFGHIJALM NOPORS TUVWWAYZ,0.7307692307692308,ABCUFFGHLIALMINOPORSTUVWAYZ,0.6923076923076923,48,0.3
36,0.5,bilinear,0,ABCUEFGHIJALM NOPORS TUVWWAYZ,0.7307692307692308,ABCUEFGHIJALMINOPORSTUVWAYZ,0.8076923076923077,48,0.3
36,0.5,bicubic,0,ABCUEFGHIJALM NOPORS TUVWWAYZ,0.7307692307692308,ABCUEFGHIJALIMINOPORSTUVWAYZ,0.7692307692307692,48,0.3
0,0.5,lanczos,0,"Pree rr Lit Pivsvt RAR OR FR PR FL MAIN IN S77

MI""VYE YLT ULIIIINLIVIINGE QWINOTUVVV AAT",0.0,"amMAnRe rr IAA Re nannss
AVEVLE VINIINLIVIIWVUT GING TUVVVANT",0.0,48,0.5
0,0.5,nearest,0,"Pree rr Lit Pivsvt RAR OR FR PR FL MAIN IN S77

MI""VYE YLT ULIIIINLIVIINGE QWINOTUVVV AAT",0.0,"ROAR RAs aI AAR er nanny
AWCVLE VINIINLIVIVU TE GINS TU ANT",0.0,48,0.5
0,0.5,bilinear,0,"Pree rr Lit Pivsvt RAR OR FR PR FL MAIN IN S77

MI""VYE YLT ULIIIINLIVIINGE QWINOTUVVV AAT",0.0,"amRAnRe rr vane
AVOVL! VINVINLIVE

   

ARAR eT nannies
NUL VYINOQEUVVANT",0.0,48,0.5
0,0.5,bicubic,0,"Pree rr Lit Pivsvt RAR OR FR PR FL MAIN IN S77

MI""VYE YLT ULIIIINLIVIINGE QWINOTUVVV AAT",0.0,"amMAnRe eA AIA R A Re nannies
AVEVLE VINMIINLIIIWVUT GING EUV",0.0,48,0.5
12,0.5,lanczos,0,"ADFCINEEF LIE TZ71 NANIMAADADCTINAAINNA 7

i were ee Oe NLP ow rn ee",0.0,"ADCINEEC!

I7ZLRARIINDANDCTIHENAAIVAT

Vee rm Se",0.0,48,0.5
12,0.5,nearest,0,"ADFCINEEF LIE TZ71 NANIMAADADCTINAAINNA 7

i were ee Oe NLP ow rn ee",0.0,"ADCINECCLIL MZTRARIMDADCTILNAAIVAST

Pe Se Sr ee Se er",0.0,48,0.5
12,0.5,bilinear,0,"ADFCINEEF LIE TZ71 NANIMAADADCTINAAINNA 7

i were ee Oe NLP ow rn ee",0.0,"ADCINEFF!

I7ZLRARIINDADCTIHENAAIVAT

Vee rm Se",0.0,48,0.5
12,0.5,bicubic,0,"ADFCINEEF LIE TZ71 NANIMAADADCTINAAINNA 7

i were ee Oe NLP ow rn ee",0.0,"ADCINEFC!

I7ZLRARIINDANDCTHEINAAIVAST

Vee QS",0.0,48,0.5
24,0.5,lanczos,0,"AR Ieee! TK NNEC IRE URN TLELINIVALYX V7

~~",0.0,"ARE PIRI H IKE NINE IRN LELINIANI YY V7
.",0.0,48,0.5
24,0.5,nearest,0,"AR Ieee! TK NNEC IRE URN TLELINIVALYX V7

~~",0.0,AR Lie efoetb KE MND IR ON LLIN Vs,0.0,48,0.5
24,0.5,bilinear,0,"AR Ieee! TK NNEC IRE URN TLELINIVALYX V7

~~",0.0,"ARE PIRI et IKE ANNIE Ie ONE LINIANI YX V7
.",0.0,48,0.5
24,0.5,bicubic,0,"AR Ieee! TK NNEC IRE URN TLELINIVALYX V7

~~",0.0,"ARE PIF eRIoH IKE NINE IRON LLIN V7
L",0.0,48,0.5
36,0.5,lanczos,0,ADL. lI-riIM1. InI IVIINIA IFA PIX ee LIVVWAYZ,0.0,IJ PUI INE WEIN IP UIE NELLIVVVAY 7,0.0,48,0.5
36,0.5,nearest,0,ADL. lI-riIM1. InI IVIINIA IFA PIX ee LIVVWAYZ,0.0,"Drruni TANT

IVLINIG JIPAIRNE LIV UWAYZ",0.0,48,0.5
36,0.5,bilinear,0,ADL. lI-riIM1. InI IVIINIA IFA PIX ee LIVVWAYZ,0.0,ADL IIT UIT INE WENA IP UI NE LIV VVAY 7,0.0,48,0.5
36,0.5,bicubic,0,ADL. lI-riIM1. InI IVIINIA IFA PIX ee LIVVWAYZ,0.0,IJ PUI INE WEIN I UII NELLIVVAY 7,0.0,48,0.5
0,0.5,lanczos,0,,0.0,,0.0,64,0.1
0,0.5,nearest,0,,0.0,,0.0,64,0.1
0,0.5,bilinear,0,,0.0,,0.0,64,0.1
0,0.5,bicubic,0,,0.0,,0.0,64,0.1
16,0.5,lanczos,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,64,0.1
16,0.5,nearest,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,64,0.1
16,0.5,bilinear,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,64,0.1
16,0.5,bicubic,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,64,0.1
32,0.5,lanczos,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,64,0.1
32,0.5,nearest,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,64,0.1
32,0.5,bilinear,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,64,0.1
32,0.5,bicubic,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,64,0.1
48,0.5,lanczos,0,"VVWVATZ

TH IN NAININI7

imYavnle:
PURO",0.0,,0.0,64,0.1
48,0.5,nearest,0,"VVWVATZ

TH IN NAININI7

imYavnle:
PURO",0.0,,0.0,64,0.1
48,0.5,bilinear,0,"VVWVATZ

TH IN NAININI7

imYavnle:
PURO",0.0,,0.0,64,0.1
48,0.5,bicubic,0,"VVWVATZ

TH IN NAININI7

imYavnle:
PURO",0.0,,0.0,64,0.1
0,0.5,lanczos,0,"ARBCDECCUI JL MNADADCTI INNAIVNS'7

i we KI~ wiwwwsret",0.0,"ARBCNCCCLI IMI MNADADCTINAAIVV7

Pi SS a SS a Se",0.0,64,0.3
0,0.5,nearest,0,"ARBCDECCUI JL MNADADCTI INNAIVNS'7

i we KI~ wiwwwsret",0.0,"ADCNCCCLUI IVI MNADADCTINAAIVV7T

Pee SS a SS eS ee ee",0.0,64,0.3
0,0.5,bilinear,0,"ARBCDECCUI JL MNADADCTI INNAIVNS'7

i we KI~ wiwwwsret",0.0,"ARBCNCCCLI IVI MNADADCTINANAIVW7

Pi SS a Sr ee nS",0.0,64,0.3
0,0.5,bicubic,0,"ARBCDECCUI JL MNADADCTI INNAIVNS'7

i we KI~ wiwwwsret",0.0,"ARBCNCCCLIL IVI MNADADCTINAAIVV7

Pi SS SS a Se",0.0,64,0.3
16,0.5,lanczos,0,ARCDEFGHI IKE MNOPORSTIUMWIXY 7,0.5769230769230769,ARCDFFGHI IKI MNOPORSTLNMAXY7,0.5384615384615384,64,0.3
16,0.5,nearest,0,ARCDEFGHI IKE MNOPORSTIUMWIXY 7,0.5769230769230769,ARCDFFGHI IKI MNOPORSTLNANXY7,0.5384615384615384,64,0.3
16,0.5,bilinear,0,ARCDEFGHI IKE MNOPORSTIUMWIXY 7,0.5769230769230769,ARCDFFGHI IKI MNOPORSTUNAAXY7,0.5769230769230769,64,0.3
16,0.5,bicubic,0,ARCDEFGHI IKE MNOPORSTIUMWIXY 7,0.5769230769230769,ARCDFFGHI IKI MNOPORSTLNVAAXY7,0.5384615384615384,64,0.3
32,0.5,lanczos,0,ABCUVUEFGRAIJALIVINOPORS |LUOUVWAYZ,0.3846153846153846,ABUCVEFGHIJALVINOPORSTUVWAYZ,0.7307692307692308,64,0.3
32,0.5,nearest,0,ABCUVUEFGRAIJALIVINOPORS |LUOUVWAYZ,0.3846153846153846,ABLVEFGHIJALMINUPURSITLUVWAYZ,0.6538461538461539,64,0.3
32,0.5,bilinear,0,ABCUVUEFGRAIJALIVINOPORS |LUOUVWAYZ,0.3846153846153846,ABUCVEFGHIJALVINOPUORSITUVWAYZ,0.6538461538461539,64,0.3
32,0.5,bicubic,0,ABCUVUEFGRAIJALIVINOPORS |LUOUVWAYZ,0.3846153846153846,ABUCVEFGHIJALVINOPORSITUVWAYZ,0.6923076923076923,64,0.3
48,0.5,lanczos,0,"Ar A Rrra RAR NS APR em LAN AININ 7

MAAVEVL! VUITIINEINIINGUYE YINQIEUVVVANTS",0.0,"AMARA aaIANNnANneTi HN nannsa

AAVEVLI VININLIVIINUE YINQDIEUVIVVANTLS",0.0,64,0.3
48,0.5,nearest,0,"Ar A Rrra RAR NS APR em LAN AININ 7

MAAVEVL! VUITIINEINIINGUYE YINQIEUVVVANTS",0.0,"ARFR PRs oy aI ARAN TN nANnIs

AAVDEVLI VULIMIINLIVIINGE YINQTEUVYVATES",0.0,64,0.3
48,0.5,bilinear,0,"Ar A Rrra RAR NS APR em LAN AININ 7

MAAVEVL! VUITIINEINIINGUYE YINQIEUVVVANTS",0.0,"AIRAR Tris aI ANA Ne Ts naANnnss

AVEVL I VITIINLIVIINUT QYINQDEUVVVANTLS",0.0,64,0.3
48,0.5,bicubic,0,"Ar A Rrra RAR NS APR em LAN AININ 7

MAAVEVL! VUITIINEINIINGUYE YINQIEUVVVANTS",0.0,"ADRAR TAs aI ANA Ne Ts naANnnss

AAVEVL I VINIINLIVIINUT QYINQDIEUVVVANTLS",0.0,64,0.3
0,0.5,lanczos,0,"ADCINECCLILIUMZIAANMADANDCTIWANAINVN/7

———EEE — — — SO",0.0,"ADCNEFCLILUZINRNADANCTINANAINN 7

fee ee eee. eee",0.0,64,0.5
0,0.5,nearest,0,"ADCINECCLILIUMZIAANMADANDCTIWANAINVN/7

———EEE — — — SO",0.0,"ADCNEFCLIL U1 RMRADANCTINANAINAT

ee ee -",0.0,64,0.5
0,0.5,bilinear,0,"ADCINECCLILIUMZIAANMADANDCTIWANAINVN/7

———EEE — — — SO",0.0,"ADCNEFCLIL UZ RNRRNADANCTINANAINN 7

eo ee ele. ee",0.0,64,0.5
0,0.5,bicubic,0,"ADCINECCLILIUMZIAANMADANDCTIWANAINVN/7

———EEE — — — SO",0.0,"ADCNEFCLIL UZ NRNADANCTINANAINNS 7

we ee eee. a",0.0,64,0.5
16,0.5,lanczos,0,"ARC IEFE(,HI IKE MNIQIPOIRNLLINAALXV 7",0.0,ARC IDEFE(sHI IKI MNICIRPOIRS AT LAINAALX V7,0.0,64,0.5
16,0.5,nearest,0,"ARC IEFE(,HI IKE MNIQIPOIRNLLINAALXV 7",0.0,ARO IDEFEGHL IKE MNO PEIRSN TL LINAAIX 7,0.038461538461538436,64,0.5
16,0.5,bilinear,0,"ARC IEFE(,HI IKE MNIQIPOIRNLLINAALXV 7",0.0,ARC IDEFE(sHI IKI MNICIRPOIRS TI LINAALX V 7,0.0,64,0.5
16,0.5,bicubic,0,"ARC IEFE(,HI IKE MNIQIPOIRNLLINAALXV 7",0.0,ARO DEE(sHI IKI MNICIPOIRS TIT LINAALX V7,0.0,64,0.5
32,0.5,lanczos,0,ADUCULCEUOUNMIINLIVINUPURSLUVWATZ,0.23076923076923073,ADLCUCPFUNMIINLIWVIINUPURS LUVWATZL,0.15384615384615385,64,0.5
32,0.5,nearest,0,ADUCULCEUOUNMIINLIVINUPURSLUVWATZ,0.23076923076923073,ADLCVUCFPUNIINLIVINOUPURSLUVYWATZL,0.23076923076923073,64,0.5
32,0.5,bilinear,0,ADUCULCEUOUNMIINLIVINUPURSLUVWATZ,0.23076923076923073,ADLCUCPUMIINLIVIINUPURS LUOUVWATL,0.15384615384615385,64,0.5
32,0.5,bicubic,0,ADUCULCEUOUNMIINLIVINUPURSLUVWATZ,0.23076923076923073,ADLCVUCPFUNMIINLWVIINUPURS LUOUVWAYTL,0.07692307692307687,64,0.5
48,0.5,lanczos,0,"Poe es ie kl ke ee ee

PAWN YL! YIP TIVINLIYIINWYI Wwinvil WV VV/N I",0.0,PVCU LE VITOINLIIVUT WINE UV Ne,0.0,64,0.5
48,0.5,nearest,0,"Poe es ie kl ke ee ee

PAWN YL! YIP TIVINLIYIINWYI Wwinvil WV VV/N I",0.0,AW Virgie WUT Wwinwr uve,0.038461538461538436,64,0.5
48,0.5,bilinear,0,"Poe es ie kl ke ee ee

PAWN YL! YIP TIVINLIYIINWYI Wwinvil WV VV/N I",0.0,MWe VIIa WU SIU PUN,0.11538461538461542,64,0.5
48,0.5,bicubic,0,"Poe es ie kl ke ee ee

PAWN YL! YIP TIVINLIYIINWYI Wwinvil WV VV/N I",0.0,MWe VII WUT WING PUN,0.07692307692307687,64,0.5
0,0.5,lanczos,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,96,0.1
0,0.5,nearest,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,96,0.1
0,0.5,bilinear,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,96,0.1
0,0.5,bicubic,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,96,0.1
24,0.5,lanczos,0,ABCDEFGHIJKLMNOPQRS I UVWXYZ,0.8846153846153846,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,96,0.1
24,0.5,nearest,0,ABCDEFGHIJKLMNOPQRS I UVWXYZ,0.8846153846153846,ABCDEFGHIJKLMNOPQRS I UVWXYZ,0.8846153846153846,96,0.1
24,0.5,bilinear,0,ABCDEFGHIJKLMNOPQRS I UVWXYZ,0.8846153846153846,ABCDEFGHIJKLMNOPQRS TUVWXYZ,0.9615384615384616,96,0.1
24,0.5,bicubic,0,ABCDEFGHIJKLMNOPQRS I UVWXYZ,0.8846153846153846,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,96,0.1
48,0.5,lanczos,0,"TL INNAIN/NI“7

Cc
IITUVVWVATL

Cc",0.0,"UVWATL

THAN NAININIZ
I

“

D
IN",0.0,96,0.1
48,0.5,nearest,0,"TL INNAIN/NI“7

Cc
IITUVVWVATL

Cc",0.0,"CTLNNANNIT
DJIUVWATL

cc",0.07692307692307687,96,0.1
48,0.5,bilinear,0,"TL INNAIN/NI“7

Cc
IITUVVWVATL

Cc",0.0,"UVWATL

THAN NAININIZ
I

“

Dd
IN",0.0,96,0.1
48,0.5,bicubic,0,"TL INNAIN/NI“7

Cc
IITUVVWVATL

Cc",0.0,"UVWATL

THAN IN AININIZ
I

“+

Dd
IN",0.0,96,0.1
72,0.5,lanczos,0,ABCDEFGHIIKLMNOPORSTUVWXYZ,0.9230769230769231,"ARCDEFGHIIKLMNOPORSTLIVIWXVZ

rere aes",0.34615384615384615,96,0.1
72,0.5,nearest,0,ABCDEFGHIIKLMNOPORSTUVWXYZ,0.9230769230769231,"ARCDEFGHI IKLMNOPORSTLIANXYZ

Ce <",0.46153846153846156,96,0.1
72,0.5,bilinear,0,ABCDEFGHIIKLMNOPORSTUVWXYZ,0.9230769230769231,"ARCDEFGHI IKLMNOPORSTLIVIWXVZ

DS <",0.46153846153846156,96,0.1
72,0.5,bicubic,0,ABCDEFGHIIKLMNOPORSTUVWXYZ,0.9230769230769231,"ARCDEFGHIIKLMNOPORSTLIVIWXVZ

et <",0.5,96,0.1
0,0.5,lanczos,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,96,0.3
0,0.5,nearest,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,96,0.3
0,0.5,bilinear,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,96,0.3
0,0.5,bicubic,0,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,ABCDEFGHIJKLMNOPORSTUVWXYZ,0.9615384615384616,96,0.3
24,0.5,lanczos,0,ABCUVEFGHIJALVINOPQORS!IUVWAYZ,0.6538461538461539,ABCVEFGHIJALMNOPQRSITUVWAYZ,0.8461538461538461,96,0.3
24,0.5,nearest,0,ABCUVEFGHIJALVINOPQORS!IUVWAYZ,0.6538461538461539,ABUVEFGHIJALMNOPQRSITUVWAYZ,0.8076923076923077,96,0.3
24,0.5,bilinear,0,ABCUVEFGHIJALVINOPQORS!IUVWAYZ,0.6538461538461539,ABCVEFGHIJALMNOPQRSITUVWAYZ,0.8461538461538461,96,0.3
24,0.5,bicubic,0,ABCUVEFGHIJALVINOPQORS!IUVWAYZ,0.6538461538461539,ABCVEFGHIJALMNOPQRSITUVWAYZ,0.8461538461538461,96,0.3
48,0.5,lanczos,0,"Rr Fe a ais Rk ee ee eR en ANNs

MWe! VIL INLIVYIINGI Wirvvyv! WVVV/ANI 4",0.0,"MvVever vit

VINLIIIVUT QING E UV ANT",0.0,96,0.3
48,0.5,nearest,0,"Rr Fe a ais Rk ee ee eR en ANNs

MWe! VIL INLIVYIINGI Wirvvyv! WVVV/ANI 4",0.0,"Aweve vis

VINLIIIVUT WING E UV VV AN",0.0,96,0.3
48,0.5,bilinear,0,"Rr Fe a ais Rk ee ee eR en ANNs

MWe! VIL INLIVYIINGI Wirvvyv! WVVV/ANI 4",0.0,"MAvVevei vit

VINLIIIVNUT QING EUVVVANTO",0.0,96,0.3
48,0.5,bicubic,0,"Rr Fe a ais Rk ee ee eR en ANNs

MWe! VIL INLIVYIINGI Wirvvyv! WVVV/ANI 4",0.0,"MAvVever vit

VINLIIIVUT QING E UV ANT",0.0,96,0.3
72,0.5,lanczos,0,ARCNEECHIIKILMNADADCTINAAIYV7,0.3076923076923077,ARCNEECHUI IKI MNADADCTINAAMYV7,0.1923076923076923,96,0.3
72,0.5,nearest,0,ARCNEECHIIKILMNADADCTINAAIYV7,0.3076923076923077,ARCNEECHIIKIMNADADCTINAMYV7,0.34615384615384615,96,0.3
72,0.5,bilinear,0,ARCNEECHIIKILMNADADCTINAAIYV7,0.3076923076923077,ARCNEECHUI IKI MNADADCTINAAMYV7,0.1923076923076923,96,0.3
72,0.5,bicubic,0,ARCNEECHIIKILMNADADCTINAAIYV7,0.3076923076923077,ARCNEECHUI IKI MNADADCTINAAMYV7,0.1923076923076923,96,0.3
0,0.5,lanczos,0,ARCDFEFGHI IKE MNOPORSTUNMAIXY 7,0.5,ARCDFFGHLIKI MNOPORSTUMWXY7,0.6538461538461539,96,0.5
0,0.5,nearest,0,ARCDFEFGHI IKE MNOPORSTUNMAIXY 7,0.5,ARCDFFGHLIKI MNOPORSTLUNMAXY7,0.5384615384615384,96,0.5
0,0.5,bilinear,0,ARCDFEFGHI IKE MNOPORSTUNMAIXY 7,0.5,ARCDFFGHLIKLMNOPORSTUNMVWXY7,0.6923076923076923,96,0.5
0,0.5,bicubic,0,ARCDFEFGHI IKE MNOPORSTUNMAIXY 7,0.5,ARCDFFGHLIKI MNOPORSTUNMWXY7,0.6153846153846154,96,0.5
24,0.5,lanczos,0,ADEVEPUMIINLIVIINUPURSTUOUVWATZL,0.2692307692307693,ADLVCPUMINLIVIINUFURSTLOVWATZL,0.1923076923076923,96,0.5
24,0.5,nearest,0,ADEVEPUMIINLIVIINUPURSTUOUVWATZL,0.2692307692307693,ADLVCPUNMIINLIVINUPUROTLOUVWATZL,0.1923076923076923,96,0.5
24,0.5,bilinear,0,ADEVEPUMIINLIVIINUPURSTUOUVWATZL,0.2692307692307693,ADLVUCPOUMINLIVINUPURSTLOVWATZL,0.1923076923076923,96,0.5
24,0.5,bicubic,0,ADEVEPUMIINLIVIINUPURSTUOUVWATZL,0.2692307692307693,ADLVCPUMIINLIVINUPURSTLOVWATZL,0.2692307692307693,96,0.5
48,0.5,lanczos,0,"—

owt

meer""

wt

ee

wi

wows tt fo",0.0,,0.0,96,0.5
48,0.5,nearest,0,"—

owt

meer""

wt

ee

wi

wows tt fo",0.0,,0.0,96,0.5
48,0.5,bilinear,0,"—

owt

meer""

wt

ee

wi

wows tt fo",0.0,,0.0,96,0.5
48,0.5,bicubic,0,"—

owt

meer""

wt

ee

wi

wows tt fo",0.0,,0.0,96,0.5
72,0.5,lanczos,0,ADCINECCLILIUMZIAANMADANDCTIWANAINVN/7,0.0,ADCNFCLFCCLIL UZ NRNANDANCTINANAINN 7,0.0,96,0.5
72,0.5,nearest,0,ADCINECCLILIUMZIAANMADANDCTIWANAINVN/7,0.0,ADCNLECFCLIL U/L RRADANCTINANAIVAT,0.0,96,0.5
72,0.5,bilinear,0,ADCINECCLILIUMZIAANMADANDCTIWANAINVN/7,0.0,ADCNEOCFCCLIL IZ RNRNADANCTINAAIN\/ 7,0.0,96,0.5
72,0.5,bicubic,0,ADCINECCLILIUMZIAANMADANDCTIWANAINVN/7,0.0,ADCNCLFCLIL LUZ NRNADANCTINANAINNT,0.0,96,0.5
0,0.5,lanczos,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.1
0,0.5,nearest,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.1
0,0.5,bilinear,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.1
0,0.5,bicubic,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHISJKLMNOPQRSTUVWXYZ,0.9615384615384616,8,0.1
2,0.5,lanczos,45,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,1.0,8,0.1
